Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
490014,B0039ZIB5E,A1PI816CGGX7UU,Tourfarer,0,0,4,1350172800,Delicate!,"So i got this here turkish delight box. These are in my opinion a step away from your average turkish delight (not that i am a seasoned T.D.consumer) but they are more than anything just too soft...just like winegum even though they are much easier to chew up if you will, and therefore reminiscent of eating plain candy even though they have a very good quality consitency and taste. These come largely without any nuts inside..maybe the odd bite though. But the sugar coating is excessive and may upset your tummy. Don`t eat to many of these at any one time. YE BE WARNED! I think i would try to open them up and maybe let them sit a few days to become dry?? (more chewing resistance) Even maybe try to get wrid of some of that sugar coating?! Anyway i like the way the box opens. Side opening with a nice drawout feature and neatly wrapped in a thin plastic foil. So basically these come plain, with the odd bite with some nuts inside. Not my favourite. Too little fibre maybe?"
544235,B002YR7B7C,A31Z3U3MJ3FCL9,Happy Painter,1,1,5,1301875200,"gluten free mama, almond blend","I am gluten intolerant and have been gluten free for 2 months.  I really like this flour blend.  I made brownies with this from a recipe in her baking cookbook.  I am very happy with both purchases.  My family and I enjoyed the brownies, they were good. Also a gluten free friend liked it too."
130743,B001E95KLK,A2QXUC97VHIBX4,J. Britt,0,1,4,1329609600,Amazon- great place for buying Cafe Bustelo,"So glad to have found that Amazon has Cafe Bustelo bricks. Found it elsewhere online for less moolah but shipping killed the deal. I love Amazon.com for its free shipping for orders over 25.00. And I love Cafe Bustelo. We bought a couple of cans of the expresso and now we just empty the contents of the brick into the tins. We were happy to find that the stuff in the bricks is just as good as the stuff in tins. Love buying in bulk, too, because we don't run out for a while."
121392,B000B6MW7C,A1Q4S3NQB8ZTOP,"P@BL() ""MenesesInc""",0,1,5,1279843200,Works Everytime =),My wife bought one on clearance at target for 3.38 and its been the best way to make healthy garlic bread.  It is so good.  I would recommend it.
349016,B000FMZO90,AYFJDGHOLS1IL,H. Fenter,0,0,5,1330041600,Great Snack,"These make a great snack, they're not just for salads.  This 12 pack is much cheaper than you can get them in grocery stores as well."
452380,B001ELL68Y,ARYDALHHV3EB4,Michael McTague,0,0,4,1281139200,A Review of Tully's Kona Coffee,"The packaging used to say a 10% blend, now is does not say. What percent of Kona is in this coffee?"
439665,B000DZH1CM,A2TQL689VC4FXM,"Gift Card Recipient ""LydErn""",0,1,1,1286928000,Not very tasty,I don't like the taste of these cookies. The chocolate is good but the cookie part leaves a lot to be desired.  Definitely prefer the Pecan Shortbread.
389854,B003A7LDXS,A390H9MY5HXCTD,Jacob,3,3,5,1287273600,BEST BOLD  K-CUPS ON AMAZON.COM PERIOD!!! (NOT BURNT),"Do you like full bodied but smooth cup of Joe? Missing that smooth rich taste from your old coffee maker? Try this; all of the roasts are superb, will order again! Like more than a 10 ounce? I make a 16 ounce cup Using two k- cups. Can use one twice, still has a great full bodied flavor, but I love strong smooth cup."
173712,B00014F852,A31JJBQUJNSR1,"Teresa A Trask ""Rebecca LeBoube""",1,1,5,1311206400,One of my dogs favorite treats,These are one of the best dog treats that are GOOD for my dog as well as delicious to him!
546779,B001P3PR5Y,A2FMOP7ZXAK5F9,HARLEY RIDER,0,0,5,1320969600,C.E.T. VEGGIEDENT CHEWS,"Our medium 10 year old Pomeranian loves these, we vary these between the regular C.E.T. CHEWS. LOVES THE VARIETY. The vet always remarks on how nice his teeth are. Our daughter has now changed to the C.E.T. Chews for her Shepard puppy. Happy with the price and fast delivery time the last 2 times we ordered."
227175,B000SARJM4,A3UDZU8QHJID98,nyc hawk,1,2,3,1279065600,Very big disappointment,"I ordered several bulk teas from Davidson's  (Silver Needles, very low quality 1 stars, Chamomile 2 stars, Green with Lemon Ginseng &  Oothu Green a bit better 3 stars) 3 packaged very poorly and looked like very old stock. I didn't like the taste of any - but this not about my subjective taste just the quality of the product. I have been on a tea kick and have purchased about 15 different bulk teas from several different sources and everyone was superior in quality and taste many were less expensive as well. All were brewed according to accepted standards -following the directions did make a big difference in taste"
403250,B0058AMY5G,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,4,1249430400,Not quite the best...,"In the past couple years I have eaten and reviewed several kinds and styles of chips,  from the best I've ever had to big disappointments.  If you have eaten the LantChips varieties, there is no way that they are not the best as a group; the Kettle chips are rightly salted and I was so irritated by some Pringles products.  Kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors.  All in all, its good to have choice--Amazon does not stock the LantChips all the time so there are some days that there is no choice."
113349,B001ONPMN2,A3BVAIJQN7CN4,Marshal Mathers,0,0,1,1335052800,Did not taste good.,I love the Kashi Dark Mocha Almond bars but the TLC fruit and grain with chocolate layer was IMO tasteless and funky. Maybe if I hadn't eaten in a week  I would try one again. I had my husband take them to his work to get rid of them.
145055,B00473P6PA,A3V6AOQAKQFLLU,JB Beckum,2,2,5,1326499200,Great Product - Great Service,"This product is excellent for people who are looking for flavor without the high sodium content found in most bouillon products and... after shopping around, I discovered that Amazon, by far, had the best price... and I received my order just three days after ordering it.  The Herbox Granular Sodium Free Beef Bouillon is also great.  I use both of these products in most Chicken, Turkey and Beef recipes as well as for added flavor for Soups and Gravies. Thanks Amazon for the great service."
66518,B0000CEPDP,A3FFRU8SMWP3NI,purchaser,3,3,5,1302134400,"Excellent, I think","My cat was 20 years old and in severe CRF when I first bought this.<br /><br />She has always been a picky eater, and now was almost a non-eater.<br /><br />This product,combined with extra water and a little low sodium water-packed tuna mixed in, has gotten her to eat well enough that I have ordered it a second time, and would certainly try it with any cat in the early stages of CRF or beyond.<br /><br />Changing her food, combined with vet care that includes perscription thyroid meds, combined with epakitkin supplementation,  has all helped tremendously.  The thyroid meds alone were not enough.  Feeding her Neo Tor and epakitkin seems to really help (as much as anything can help at her age).  She refused all other supplements.  She has gone from severely anorexic to gaining 1 pound (in 2 months) and having more energy.  She never lost interest in life, even when she wouldn't eat, but she has more ability to pursue life now.<br /><br />Not a cure for old age by any means. But worth a try.<br /><br />Shipping was quicker than promised."
38607,B000V9CLBG,A17NOBIM19O46B,Nancy,0,0,5,1322179200,Amazon - Nips Caramel Candy,My order came as promised...I am now on a subscription service for this product which makes re-ordering so simple!  Thanks!
81630,B00176DXW8,A24NI0OKK2I7JQ,lovedogs,1,1,5,1310947200,Four Happy Labs!,I love all of the Beefeaters products but this is the very best according to my dogs! My four labs love really these treats!  I believe this product is healthier than most dog treats and give them to my dogs often. They enjoy all of the different sizes and it's nice to have options (e.g. quick treat or slow treat).  I highly recommend these treats!
281376,B0002QEL98,A26MRR5KRZ486,L. Bogdon,1,1,5,1216080000,Have not found a better tasting vanilla yet,This vanilla needs  10 stars!<br /><br />I have tasted a few different vanillas from Mexico but Molina beats them all so far.  Common vanillas sold on the grocery shelves taste like rubbing alcohol.  I have tasted some pure vanillas and they also taste like cheap low grade alcohol.<br /><br />Get this vanilla if you want your baked goods to taste at their best.<br /><br />Thank you for offering this online and at a good price.
352736,B0085YB4DU,ANF8HWKO5W6IO,acoffeedrinker,0,0,3,1295222400,Not so hot,"It was OK as a coffee, but not what I was expecting for an Italian Blend (darker, richer, full bodied)"
131792,B000E4ALHY,AYTCNYJ39FSYF,Brandon,0,0,5,1344556800,Oh You can't go wrong!,"For anyone that has never ate these, you're mind will be blown! Especially if you been eating such brands as Pop Tarts which use artificial flavors, colors, preservatives, and GMOs worst of all! These taste better and are better for you!They are made with REAL INGREDIENTS and I feel sorry for those who have never tried these and continue to eat the other brands. YOU ARE MISSING OUT! Its a win win situation with these. It'd be nice to buy them here, but keep in mind, other than grocery stores and health food stores I've found them at Walmart too. You can find them many places. Natures Path is one of the best organic companies too on top of that. Great to support."
301534,B000F6UX8I,A3FKPBNI7UWQFW,Work of Life,2,2,5,1228694400,"The best ""decaf"" Chai!","Weel, it isn't actually decaffeinated. It is a Red Roibois blended tea. My husband and I love Chai (he is from India), but we don't want the caffeine. Of all the caffeine free Chai teas out there, this one is the best. It isn't too weak or too sweet. Mixes well with milk and sugar if you want a traditional Chai. Highly recommended!"
449069,B000E63LQU,A1EJ95I5W5S8FK,That Chatty Gal,8,13,1,1173657600,Not my cuppa tea at all - fruity earthy and sweet rolled together,"I wanted to love this tea. The reviews here were so motivating. I was seeking a tea I could drink daily with no caffeine, that also would not upset my sensitive stomach. Rooibos sounded like the answer. However, I absolutely am repulsed by the smell (both out of the box and after tea is infused), as well as by the taste and after-taste. I wish I loved it - I love the benefits it is supposed to have for health - but I loathe drinking it. I tried it (1) straight and hot (2) with sugar (3) with sugar and milk. All were horrible. It tastes strangely fruity - but there is an earthy taste that I just can't place that rises up and fills your senses. The aftertaste is like an artificial fruity taste, maybe artificial vanilla. Oh my it is awful. The color is quite pretty - it looks like a cup of pumpkin pie when you add milk - but I just can't down this beverage. Maybe if you like herbals as a rule that are fruity - you will like this beverage. I on the other hand love the flavor of black or green teas. I tolerate the taste of chamomile and peppermint. But this is just too much to ask. No rooibos for me. Sorry!"
